Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
5854,1268,1090.0,1110,80.0,6.0,184,116392020.0,18.0,15.0,956.0,1498.0,433.0,0.0,53.11111111,138.2120659,746.0,0.0,99.86666667,262.3339929,21.08391967,0.283524592,3637250.625,4753092.689,10000000.0,62.0,116000000.0,6846589.412,4573141.114,10000000.0,168.0,111000000.0,7941435.5,4180797.522,10000000.0,20223.0,0.0,0.0,0.0,0.0,372.0,444.0,0.154649778,0.128874815,0.0,746.0,72.17647059,199.352356,39741.36185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,74.36363636,53.11111111,99.86666667,0.0,0.0,0.0,0.0,0.0,0.0,18.0,956.0,15.0,1498.0,8192.0,351.0,17.0,20.0,122824.2727,285125.5432,982510.0,36777.0,9984468.636,77946.15071,10000000.0,9749871.0,BENIGN
5852,1268,1083.0,1110,80.0,6.0,184,118643811.0,27.0,22.0,3566.0,6720.0,433.0,0.0,132.0740741,198.9924479,746.0,0.0,305.4545455,375.1841106,86.69647336,0.413000894,2471746.062,4199547.64,10000000.0,57.0,119000000.0,4563223.5,4852821.125,10000000.0,17162.0,114000000.0,5421844.476,4979701.074,10100000.0,20390.0,0.0,0.0,0.0,0.0,564.0,584.0,0.227571921,0.185428973,0.0,746.0,205.72,299.4269384,89656.49143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,209.9183673,132.0740741,305.4545455,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3566.0,22.0,6720.0,8192.0,402.0,25.0,20.0,364498.4545,1086554.331,3640583.0,36763.0,9985861.182,58039.65957,10000000.0,9812405.0,BENIGN
13464,1263,60355.0,1590,53.0,17.0,184,50417.0,1.0,1.0,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,2062.796279,39.66915921,50417.0,0.0,50417.0,50417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,19.83457961,19.83457961,44.0,60.0,49.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,60.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
88089,1268,1106.0,2391,443.0,6.0,184,115963977.0,21.0,21.0,772.0,12167.0,328.0,0.0,36.76190476,81.57751207,2920.0,0.0,579.3809524,888.4648826,111.5777532,0.362181438,2828389.683,4479284.559,10000000.0,4.0,116000000.0,5798198.85,4937168.412,10000000.0,4.0,111000000.0,5529829.6,5107274.202,10000000.0,49.0,0.0,0.0,0.0,0.0,432.0,564.0,0.181090719,0.181090719,0.0,2920.0,300.9069767,674.4445268,454875.4197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,308.0714286,36.76190476,579.3809524,0.0,0.0,0.0,0.0,0.0,0.0,21.0,772.0,21.0,12167.0,8192.0,980.0,20.0,20.0,43472.08333,69105.78706,262912.0,23354.0,9620192.333,1346696.763,10000000.0,5343880.0,BENIGN
76919,1268,53228.0,1599,53.0,17.0,184,23514.0,2.0,2.0,90.0,212.0,45.0,45.0,45.0,0.0,106.0,106.0,106.0,0.0,12843.41244,170.111423,7838.0,13531.66564,23463.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,85.05571149,85.05571149,45.0,106.0,69.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.75,45.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,90.0,2.0,212.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
78671,1268,59080.0,1599,53.0,17.0,184,148.0,2.0,2.0,74.0,138.0,37.0,37.0,37.0,0.0,69.0,69.0,69.0,0.0,1432432.432,27027.02703,49.33333333,80.25168742,142.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,13513.51351,13513.51351,37.0,69.0,49.8,17.52712184,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.25,37.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,74.0,2.0,138.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
77904,1268,56481.0,1599,53.0,17.0,184,159.0,2.0,2.0,94.0,196.0,47.0,47.0,47.0,0.0,98.0,98.0,98.0,0.0,1823899.371,25157.2327,53.0,85.73797292,152.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,12578.61635,12578.61635,47.0,98.0,67.4,27.93385043,780.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84.25,47.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,94.0,2.0,196.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
9396,963,443.0,1604,1132.0,6.0,184,6759.0,3.0,1.0,50.0,6.0,38.0,6.0,16.66666667,18.47520861,6.0,6.0,6.0,0.0,8285.249297,591.8035212,2253.0,3824.587952,6669.0,4.0,6759.0,3379.5,4773.67788,6755.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,443.8526409,147.9508803,6.0,38.0,12.4,14.31083506,204.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5,16.66666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,1.0,6.0,351.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
9397,1268,1133.0,1206,443.0,6.0,184,306600.0,14.0,11.0,1451.0,4920.0,854.0,0.0,103.6428571,224.4626428,2695.0,0.0,447.2727273,852.9207573,20779.51729,81.5394651,12775.0,20706.61091,74107.0,4.0,306600.0,23584.61538,26983.01109,74107.0,4.0,267472.0,26747.2,40598.1443,110646.0,4.0,0.0,0.0,0.0,0.0,292.0,232.0,45.66210046,35.87736464,0.0,2695.0,245.0384615,590.5777159,348782.0385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,254.84,103.6428571,447.2727273,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1451.0,11.0,4920.0,8192.0,373.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
2043,762,443.0,1604,1152.0,6.0,184,2509.0,6.0,1.0,460.0,6.0,258.0,6.0,76.66666667,92.1035649,6.0,6.0,6.0,0.0,185731.3671,2789.956158,418.1666667,905.4582081,2260.0,1.0,2509.0,501.8,1011.538037,2305.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,20.0,2391.390992,398.5651654,6.0,258.0,90.5,106.0727513,11251.42857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.4285714,76.66666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,460.0,1.0,6.0,115.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
79256,1268,61066.0,1599,53.0,17.0,184,49484.0,2.0,2.0,62.0,118.0,31.0,31.0,31.0,0.0,59.0,59.0,59.0,0.0,3637.539407,80.83420904,16494.66667,28525.4423,49433.0,3.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,40.0,40.41710452,40.41710452,31.0,59.0,42.2,15.33623161,235.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.75,31.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62.0,2.0,118.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
205,1258,49458.0,672,443.0,6.0,184,287716.0,12.0,14.0,5731.0,17628.0,3393.0,0.0,477.5833333,1008.170301,4380.0,0.0,1259.142857,1233.980916,81187.69898,90.36688957,11508.64,20128.37604,50849.0,19.0,241725.0,21975.0,30675.38519,85780.0,50.0,241390.0,18568.46154,24476.53104,57762.0,84.0,0.0,0.0,0.0,0.0,252.0,292.0,41.70779519,48.65909438,0.0,4380.0,865.1481481,1171.782032,1373073.131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,898.4230769,477.5833333,1259.142857,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5731.0,14.0,17628.0,8192.0,256.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
88649,1268,1161.0,3208,80.0,6.0,184,5181356.0,3.0,1.0,12.0,0.0,6.0,0.0,4.0,3.464101615,0.0,0.0,0.0,0.0,2.315996044,0.771998681,1727118.667,2963192.832,5148667.0,4.0,5181356.0,2590678.0,3617542.736,5148667.0,32689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,32.0,0.578999011,0.19299967,0.0,6.0,2.4,3.286335345,10.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,1.0,0.0,8192.0,29200.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
89337,1268,1162.0,4670,443.0,6.0,184,11168747.0,14.0,15.0,2959.0,12239.0,851.0,0.0,211.3571429,303.3724817,1689.0,2.0,815.9333333,666.7474856,1360.761418,2.596531195,398883.8214,1842206.151,9771108.0,1.0,1397636.0,107510.4615,201658.6189,721965.0,220.0,11100000.0,795482.6429,2591369.619,9771124.0,1.0,0.0,0.0,0.0,0.0,292.0,304.0,1.253497819,1.343033377,0.0,1689.0,506.6,596.9026721,356292.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,524.0689655,211.3571429,815.9333333,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2959.0,15.0,12239.0,8192.0,36593.0,13.0,20.0,1397636.0,0.0,1397636.0,1397636.0,9771108.0,0.0,9771108.0,9771108.0,BENIGN
14910,1263,61802.0,1590,53.0,17.0,184,48235.0,1.0,1.0,96.0,178.0,96.0,96.0,96.0,0.0,178.0,178.0,178.0,0.0,5680.522442,41.46366746,48235.0,0.0,48235.0,48235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.73183373,20.73183373,96.0,178.0,123.3333333,47.34272207,2241.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,185.0,96.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,1.0,178.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
475,1261,123.0,753,123.0,17.0,184,69935917.0,2.0,1.0,96.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,2.059027838,0.042896413,35000000.0,43900000.0,66000000.0,3935952.0,66000000.0,66000000.0,0.0,66000000.0,66000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,0.028597609,0.014298804,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,96.0,1.0,48.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,66000000.0,0.0,66000000.0,66000000.0,BENIGN
15116,1263,62008.0,1590,53.0,17.0,184,23299.0,1.0,1.0,51.0,136.0,51.0,51.0,51.0,0.0,136.0,136.0,136.0,0.0,8026.095541,85.84059402,23299.0,0.0,23299.0,23299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,42.92029701,42.92029701,51.0,136.0,79.33333333,49.07477288,2408.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,51.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,136.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
88649,2543,80.0,1604,1161.0,6.0,184,3.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,333333.3333,333333.3333,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,229.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
41778,1258,49436.0,1599,445.0,6.0,184,90016619.0,10.0,10.0,48.0,12.0,6.0,0.0,4.8,2.529822128,6.0,0.0,1.2,2.529822128,0.666543586,0.222181195,4737716.789,11200000.0,30000000.0,1.0,90000000.0,10000000.0,15000000.0,30000000.0,1.0,90000000.0,10000000.0,15000000.0,30000000.0,1.0,0.0,0.0,0.0,0.0,224.0,296.0,0.111090598,0.111090598,0.0,6.0,3.142857143,3.070597894,9.428571429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.3,4.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,48.0,10.0,12.0,254.0,2052.0,7.0,20.0,14044.0,24258.24996,42055.0,14.0,30000000.0,15245.25508,30000000.0,30000000.0,BENIGN
57826,1261,123.0,1599,123.0,17.0,184,68000119.0,4.0,4.0,192.0,192.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,5.647048941,0.117646853,9714302.714,25700000.0,68000000.0,1.0,68000000.0,22700000.0,39300000.0,68000000.0,3.0,68000000.0,22700000.0,39300000.0,68000000.0,1.0,0.0,0.0,0.0,0.0,128.0,128.0,0.058823426,0.058823426,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,192.0,4.0,192.0,-1.0,-1.0,3.0,32.0,65.0,0.0,65.0,65.0,68000000.0,0.0,68000000.0,68000000.0,BENIGN
64913,1264,49858.0,1599,53.0,17.0,184,60603.0,2.0,2.0,88.0,408.0,44.0,44.0,44.0,0.0,204.0,204.0,204.0,0.0,8184.413313,66.00333317,20201.0,34983.09619,60596.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,33.00166658,33.00166658,44.0,204.0,108.0,87.6356092,7680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,44.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,408.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
15624,1263,62516.0,1590,53.0,17.0,185,377074.0,1.0,1.0,68.0,257.0,68.0,68.0,68.0,0.0,257.0,257.0,257.0,0.0,861.8997862,5.303998685,377074.0,0.0,377074.0,377074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,2.651999342,2.651999342,68.0,257.0,131.0,109.1192009,11907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.5,68.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,1.0,257.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
79893,1268,63169.0,1599,53.0,17.0,185,173.0,2.0,2.0,82.0,114.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,1132947.977,23121.38728,57.66666667,60.08604941,122.0,3.0,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,11560.69364,11560.69364,41.0,57.0,47.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59.25,41.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,2.0,114.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
57495,1260,65524.0,1599,53.0,17.0,185,167.0,2.0,2.0,102.0,224.0,51.0,51.0,51.0,0.0,112.0,112.0,112.0,0.0,1952095.808,23952.09581,55.66666667,90.35670054,160.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,11976.0479,11976.0479,51.0,112.0,75.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.25,51.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,224.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53469,1260,15884.0,1599,53.0,17.0,185,236.0,2.0,2.0,64.0,158.0,32.0,32.0,32.0,0.0,79.0,79.0,79.0,0.0,940677.9661,16949.15254,78.66666667,134.5226127,234.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,64.0,64.0,8474.576271,8474.576271,32.0,79.0,50.8,25.7429602,662.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.5,32.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,158.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
55680,1260,43678.0,1599,53.0,17.0,185,161.0,2.0,2.0,102.0,224.0,51.0,51.0,51.0,0.0,112.0,112.0,112.0,0.0,2024844.72,24844.7205,53.66666667,86.89265408,154.0,3.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,12422.36025,12422.36025,51.0,112.0,75.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.25,51.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102.0,2.0,224.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
54873,1260,33254.0,1599,53.0,17.0,185,175.0,2.0,2.0,88.0,188.0,44.0,44.0,44.0,0.0,94.0,94.0,94.0,0.0,1577142.857,22857.14286,58.33333333,61.15826464,124.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,64.0,64.0,11428.57143,11428.57143,44.0,94.0,64.0,27.38612788,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,44.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,188.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
55638,1260,43207.0,1599,53.0,17.0,185,234.0,2.0,2.0,64.0,158.0,32.0,32.0,32.0,0.0,79.0,79.0,79.0,0.0,948717.9487,17094.01709,78.0,94.88413988,184.0,1.0,1.0,1.0,0.0,1.0,1.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,64.0,64.0,8547.008547,8547.008547,32.0,79.0,50.8,25.7429602,662.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.5,32.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,158.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
8313,1257,59157.0,1179,443.0,6.0,185,4222969.0,5.0,1.0,135.0,46.0,46.0,6.0,27.0,20.1246118,46.0,46.0,46.0,0.0,42.86084032,1.420801337,844593.8,1840647.612,4137012.0,48.0,4222969.0,1055742.25,2054576.079,4137012.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,20.0,1.184001114,0.236800223,6.0,46.0,32.42857143,18.86670032,355.952381,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.83333333,27.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,135.0,1.0,46.0,255.0,385.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
15132,1263,62024.0,1590,53.0,17.0,185,71649.0,1.0,1.0,56.0,131.0,56.0,56.0,56.0,0.0,131.0,131.0,131.0,0.0,2609.945708,27.91385783,71649.0,0.0,71649.0,71649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,13.95692892,13.95692892,56.0,131.0,81.0,43.30127019,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.5,56.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,1.0,131.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
14413,1263,61305.0,1590,53.0,17.0,185,181463.0,1.0,1.0,44.0,131.0,44.0,44.0,44.0,0.0,131.0,131.0,131.0,0.0,964.383924,11.02153056,181463.0,0.0,181463.0,181463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,5.51076528,5.51076528,44.0,131.0,73.0,50.22947342,2523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.5,44.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,131.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
5827,1264,49270.0,1110,80.0,6.0,185,115409308.0,16.0,14.0,517.0,752.0,433.0,0.0,32.3125,106.8604815,746.0,0.0,53.71428571,199.2599495,10.9956469,0.259944371,3979631.31,4870940.141,10000000.0,47.0,115000000.0,7693953.867,4168718.912,10100000.0,13390.0,111000000.0,8502505.385,3757916.927,10100000.0,20526.0,0.0,0.0,0.0,0.0,332.0,424.0,0.138636998,0.121307373,0.0,746.0,40.93548387,151.9427382,23086.5957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.3,32.3125,53.71428571,0.0,0.0,0.0,0.0,0.0,0.0,16.0,517.0,14.0,752.0,8192.0,343.0,15.0,20.0,47678.36364,37576.34091,160975.0,36191.0,10000000.0,15150.83421,10000000.0,9959429.0,BENIGN
15358,1263,62250.0,1590,53.0,17.0,185,122164.0,1.0,1.0,64.0,231.0,64.0,64.0,64.0,0.0,231.0,231.0,231.0,0.0,2414.78668,16.37143512,122164.0,0.0,122164.0,122164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,8.18571756,8.18571756,64.0,231.0,119.6666667,96.41749495,9296.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,179.5,64.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,1.0,231.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53305,1260,13927.0,1599,53.0,17.0,185,161.0,2.0,2.0,64.0,96.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,993788.8199,24844.7205,53.66666667,86.89265408,154.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,12422.36025,12422.36025,32.0,48.0,38.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,32.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,64.0,2.0,96.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
67223,1264,57897.0,1599,53.0,17.0,185,412653.0,2.0,2.0,84.0,392.0,42.0,42.0,42.0,0.0,196.0,196.0,196.0,0.0,1153.511546,9.693374336,137551.0,238240.1245,412647.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,4.846687168,4.846687168,42.0,196.0,103.6,84.34927386,7114.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.5,42.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,392.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
66203,1264,54357.0,1599,53.0,17.0,186,161.0,2.0,2.0,78.0,142.0,39.0,39.0,39.0,0.0,71.0,71.0,71.0,0.0,1366459.627,24844.7205,53.66666667,87.75724092,155.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,12422.36025,12422.36025,39.0,71.0,51.8,17.52712184,307.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.75,39.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78.0,2.0,142.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
